actor_2_name,actor_2_name,proportion
Vinessa Shaw,4,0.10649627263045794
Virginia Madsen,4,0.10649627263045794
Virginie Ledoyen,1,0.026624068157614485
Vivica A. Fox,3,0.07987220447284345
Vlad Ivanov,1,0.026624068157614485
Vladimir Kulich,1,0.026624068157614485
W. Earl Brown,2,0.05324813631522897
Wanda Sykes,2,0.05324813631522897
Waris Ahluwalia,1,0.026624068157614485
Warren Beatty,3,0.07987220447284345
Warren Clarke,1,0.026624068157614485
Wayne Brady,1,0.026624068157614485
Wayne Knight,4,0.10649627263045794
Wayne Pygram,1,0.026624068157614485
Wendi McLendon-Covey,1,0.026624068157614485
Wendie Malick,1,0.026624068157614485
Wendy Raquel Robinson,1,0.026624068157614485
Wes Studi,2,0.05324813631522897
Whitney Able,1,0.026624068157614485
Wilford Brimley,1,0.026624068157614485
Will Estes,1,0.026624068157614485
Will Ferrell,9,0.23961661341853036
Will Forte,2,0.05324813631522897
Will Patton,4,0.10649627263045794
Will Smith,1,0.026624068157614485
William Atherton,1,0.026624068157614485
William Hootkins,2,0.05324813631522897
William Hurt,7,0.1863684771033014
William Katt,1,0.026624068157614485
William Mapother,1,0.026624068157614485
William Morgan Sheppard,2,0.05324813631522897
William Sanderson,1,0.026624068157614485
William Smith,1,0.026624068157614485
William Xifaras,1,0.026624068157614485
William Zabka,2,0.05324813631522897
Wilson Cruz,1,0.026624068157614485
Wilson Guerrero,1,0.026624068157614485
Windell Middlebrooks,1,0.026624068157614485
Woo-sung Jung,1,0.026624068157614485
Woody Allen,1,0.026624068157614485
Xander Berkeley,1,0.026624068157614485
Yaphet Kotto,2,0.05324813631522897
Yaya DaCosta,2,0.05324813631522897
Yayan Ruhian,1,0.026624068157614485
Ye Liu,1,0.026624068157614485
Yeardley Smith,2,0.05324813631522897
Yeong-ae Lee,1,0.026624068157614485
Yuanyuan Gao,1,0.026624068157614485
Yûki Amami,1,0.026624068157614485
Zach Callison,1,0.026624068157614485
Zach Galligan,1,0.026624068157614485
Zach Gilford,2,0.05324813631522897
Zach Grenier,2,0.05324813631522897
Zachary Gordon,2,0.05324813631522897
Zachery Ty Bryan,1,0.026624068157614485
Zackary Steven Graham,1,0.026624068157614485
Zaide Silvia Gutiérrez,1,0.026624068157614485
Zan Marolt,1,0.026624068157614485
Zane Holtz,1,0.026624068157614485
Zayn Malik,1,0.026624068157614485
Zelda Rubinstein,2,0.05324813631522897
Zinedine Soualem,1,0.026624068157614485
Zoe Kazan,1,0.026624068157614485
Zoey Deutch,2,0.05324813631522897
Zooey Deschanel,8,0.21299254526091588
Zoë Kravitz,2,0.05324813631522897
Zubaida Sahar,1,0.026624068157614485
