plot_keywords,plot_keywords,proportion
danger|drug cartel|female cop|female police officer|fugitive,1,0.026624068157614485
danger|graduation|storm|teenage boy|tornado,1,0.026624068157614485
danish|double agent|nazi|nazi occupation|resistance,1,0.026624068157614485
dark comedy|dream|freddy krueger|nightmare|serial murder,1,0.026624068157614485
dark force|entity|evil force|found footage|paranormal phenomenon,1,0.026624068157614485
darkness|friend|kiss|nightmare|suicide,1,0.026624068157614485
date|dating|dog|love|teacher,1,0.026624068157614485
date|divorce|divorce lawyer|drinking|lawyer,1,0.026624068157614485
dating|diner|masturbation|urination|washington square manhattan new york city,1,0.026624068157614485
dating|divorcee|ex husband|ex wife|party,1,0.026624068157614485
dating|divorce|father daughter relationship|mother daughter relationship|party,1,0.026624068157614485
dating|minion|overprotective father|undercover spy|woman agent,1,0.026624068157614485
dating|protective father|school|shrew|teen movie,1,0.026624068157614485
daughter|englishman|ex con|revenge|young woman,1,0.026624068157614485
daughter|han river|monster|river|seoul,1,0.026624068157614485
daydream|life magazine|magazine|photographer|snow leopard,1,0.026624068157614485
dead body|death|lottery|small town|village,1,0.026624068157614485
dead children|ghost|missing child|orphan|orphanage,1,0.026624068157614485
dead teenager|death|explosion|premonition|teenager,1,0.026624068157614485
deaf|death|dysfunctional family|godparent|secret,1,0.026624068157614485
deaf|hitman|nightclub|pickpocket|rules of profession,1,0.026624068157614485
deal with the devil|devil|eastern europe|ghost rider|monk,1,0.026624068157614485
deal with the devil|lawyer|money|reality|supernatural power,1,0.026624068157614485
death of child|face|face transplant|prison|terrorist,1,0.026624068157614485
death of girlfriend|funeral|ghost|ouija|spirit,1,0.026624068157614485
death of husband|fire|firefighter|funeral|main character dies,1,0.026624068157614485
death of main character|eiffel tower paris|jealousy|tragedy|two suitors,1,0.026624068157614485
death of sister|dying|loss of virginity|septicemia|sex,1,0.026624068157614485
death of sister|dystopia|execution|rebellion|revolution,1,0.026624068157614485
death of wife|dracula|tarantula|turk|vampire,1,0.026624068157614485
death row|future|machine|rescue|skynet,1,0.026624068157614485
death squad|mass killing|musical number|reference to guantanamo bay|surrealism,1,0.026624068157614485
death star|emperor|empire|princess|rebel,1,0.026624068157614485
death star|empire|galactic war|princess|rebellion,1,0.026624068157614485
deathbed|play|playwright|prison|theater,1,0.026624068157614485
death|death of wife|murder|thief|violence,1,0.026624068157614485
death|demonic possession|exorcism|lawyer|priest,1,0.026624068157614485
death|detective|nerve gas|serial killer|trap,1,0.026624068157614485
death|die hard scenario|k2|rescue|urination,1,0.026624068157614485
death|diplomat|doctor|kenya|murder,1,0.026624068157614485
death|dock|longshoreman|murder|union,1,0.026624068157614485
death|doctor|grave|patient|venezuela,1,0.026624068157614485
death|doctor|gypsy|judge|lawyer,1,0.026624068157614485
death|doctor|scientist|super villain|tentacle,1,0.026624068157614485
death|dream|love|lynchian|reality,1,0.026624068157614485
death|drug dealer|limousine|limousine driver|one night,1,0.026624068157614485
death|drug|nihilism|rug|white russian,1,0.026624068157614485
death|election|hollywood|president|scandal,1,0.026624068157614485
death|execution|nun|solitary confinement|visit,1,0.026624068157614485
death|exorcism|heaven|priest|sin eater,1,0.026624068157614485
death|family reunion|fbi|fbi agent|vigilante,1,0.026624068157614485
death|farm|hotel|spider|tarantula,1,0.026624068157614485
death|fbi|fbi agent|neighbor|professor,1,0.026624068157614485
death|fbi|forensics|murder|serial killer,1,0.026624068157614485
death|fear|hairy chest|social worker|spinning in chair,1,0.026624068157614485
death|feud|forbidden love|vampire|werewolf,1,0.026624068157614485
death|film blanc|invisibility|love|unrequited love,1,0.026624068157614485
death|finger gun|video message|what happened to epilogue|wheelchair,1,0.026624068157614485
death|fish|fishing|sea|storm,1,0.026624068157614485
death|forest|love|werewolf|werewolf bite,1,0.026624068157614485
death|france|near death experience|tsunami|twin brother,1,0.026624068157614485
death|friend|high school|murder|police,1,0.026624068157614485
death|friend|hijacker|river|tree house,1,0.026624068157614485
death|gay slur|homosexuality|investigation|president,1,0.026624068157614485
death|ghostface|murder|scream|survivor,1,0.026624068157614485
death|heroin|popcorn|smuggling|vietnam,1,0.026624068157614485
death|hitchcockian|psychopath|sociopath|vomiting,1,0.026624068157614485
death|hong kong|kung fu|prison|waterfront,1,0.026624068157614485
death|hostage|money|shot in the chest|shot in the heart,1,0.026624068157614485
death|jason voorhees|massacre|slaughter|telekinesis,1,0.026624068157614485
death|lifting someone into the air|telephone|telephone call|voice mail,1,0.026624068157614485
death|love|marriage|secret|suspicion,1,0.026624068157614485
death|mexico|sabbath|surgeon|ten stories,1,0.026624068157614485
death|missionary|spear|speared to death|tribe,1,0.026624068157614485
death|paris france|rock band|singer|the doors,1,0.026624068157614485
death|plane crash|police|police sergeant|politician,1,0.026624068157614485
dea|drug cartel|kicked in the crotch|strip club|tough girl,2,0.05324813631522897
debt|jew|loan|merchant|pound of flesh,1,0.026624068157614485
debt|loan shark|mobster|movie business|producer,1,0.026624068157614485
debt|rapper|treasure|treasure hunter|yacht,1,0.026624068157614485
decapitation|ghost ship|passenger|severed head|torso cut in half,1,0.026624068157614485
decapitation|neighbor|neighborhood|next door neighbor|zombie,1,0.026624068157614485
deception|flash photography|game of death|jigsaw|pig mask,1,0.026624068157614485
deception|imprisonment|lawlessness|police officer|terrorist plot,1,0.026624068157614485
declaration of independence|secret society|treasure|treasure hunt|treasure hunter,1,0.026624068157614485
decoration|father daughter relationship|high school|prom|teenager,1,0.026624068157614485
deep space|distress signal|explosion|mining|rescue,1,0.026624068157614485
deer|gun|gunshot|hunt|kindergarten teacher,1,0.026624068157614485
defecation|hockey mask|jason voorhees|lake|serial killer,1,0.026624068157614485
defense attorney|defense lawyer|lawyer|plot twist|prostitute,1,0.026624068157614485
defense lawyer|lawyer|marine|murder|villager,1,0.026624068157614485
deforestation|fbi|lighthouse|moose|squirrel,1,0.026624068157614485
deformed baby|diary|lingerie slip|older man younger woman relationship|premature aging,1,0.026624068157614485
delaware|erotica|money|pursuit|sex scene,1,0.026624068157614485
delaware|feud|island|undead|zombie,1,0.026624068157614485
delivery|delivery to wrong address|lunchbox|open ended|unconventional romance,1,0.026624068157614485
demonic possession|exorcism|exorcist|loss of innocence|priest,1,0.026624068157614485
demon|dream|elm street|freddy krueger|nightmare,1,0.026624068157614485
demon|exorcism|exorcist|faith|seminary,1,0.026624068157614485
demon|fbi|fbi agent|murder|religious fanatic,1,0.026624068157614485
demon|gore|record player|tattoo|wings,1,0.026624068157614485
demon|possession|psychic|supernatural|teenager,1,0.026624068157614485
dental braces|dental headgear|former child star|panties|white panties,1,0.026624068157614485
dentist|dog|inheritance|race|sled dog,1,0.026624068157614485
dentist|drugs|murder|sex|sunflower,1,0.026624068157614485
dentist|face slap|flashback|hitman|killing an animal,1,0.026624068157614485
dentist|housewife|howie scream|murder|perfection,1,0.026624068157614485
deputy|escape|fbi|modern western|sheriff,1,0.026624068157614485
deputy|farmhouse|nightmare|private investigator|rural,1,0.026624068157614485
deputy|fbi agent|knife held to throat|serial killer|sheriff,1,0.026624068157614485
deputy|group of friends|time|train|train crash,1,0.026624068157614485
deputy|iowa|rural setting|sheriff|survival,1,0.026624068157614485
deputy|murder|revenge|sheriff|texas,1,0.026624068157614485
desert planet|dune|giant worm|space travel|spice,1,0.026624068157614485
desert storm|fbi|fbi agent|fragmentation grenade|woman kills attacker,1,0.026624068157614485
desert|disease|escape|resistance|virus,1,0.026624068157614485
desert|drunkenness|religious mother|strict mother|vietnam war,1,0.026624068157614485
desert|dump|show|spectator|tire,1,0.026624068157614485
desert|fight|hill|murder|mutant,1,0.026624068157614485
desert|giant worm|monster|pipe bomb|small town,1,0.026624068157614485
desert|horror movie remake|murder of family|rape|slasher,1,0.026624068157614485
desert|king|showdown|sorceress|warrior,1,0.026624068157614485
desire|florida|identity|resort town|sales,1,0.026624068157614485
desperation|fog|giant insect|survival|survival horror,1,0.026624068157614485
destiny|detective|imagination|murder|sex scene,1,0.026624068157614485
detective|detective novel|fantasy sequence|hallucination|writer,1,0.026624068157614485
detective|diamond|hotel|police|rooftop,1,0.026624068157614485
detective|diamond|jewel|police|thief,1,0.026624068157614485
detective|dolphin|mascot|nudity|stupidity,1,0.026624068157614485
detective|drugs|substance d|undercover|undercover cop,1,0.026624068157614485
detective|fbi|rape|rapist|serial rapist,1,0.026624068157614485
detective|groupie|murder|music industry|rock n roll,1,0.026624068157614485
detective|heavy rain|murder|partner|serial killer,1,0.026624068157614485
detective|insomnia|murder|partner|police,1,0.026624068157614485
detective|kidnapping|punching a heavy bag|serial killer|tied to a tree,1,0.026624068157614485
detective|love|single|suspect|title from song,1,0.026624068157614485
detective|police partner|serial killer|serial murder|seven deadly sins,1,0.026624068157614485
detective|police|police chief|robbery|tall woman,1,0.026624068157614485
detective|police|protection|russian|sergeant,1,0.026624068157614485
developer|divorce|lawyer|love|new york city,1,0.026624068157614485
device|disaster|divorce|storm|tornado,1,0.026624068157614485
devil|elevator|hit and run|throat slitting|trapped in an elevator,1,0.026624068157614485
diamond|duck|monkey|spy|stuntman,1,0.026624068157614485
diamond|elephant|fisherman|rebel|sierra leone,1,0.026624068157614485
diamond|fbi|fbi agent|island|thief,1,0.026624068157614485
diamond|france|investigation|pink panther|soccer,1,0.026624068157614485
diamond|infant|parody|spoof|sports violence,1,0.026624068157614485
diamond|lava|magic|mountain|sorcerer,1,0.026624068157614485
diamond|necklace|safecracker|wine|wine dealer,1,0.026624068157614485
dictator|doctor|jungle|rebel|refugee,1,0.026624068157614485
dictator|electronic music score|one word title|secret headquarters|soldier,1,0.026624068157614485
dictator|hotel|oil|overalls|sunglasses,1,0.026624068157614485
die hard scenario|earth viewed from space|race against time|race car driver|title at the end,1,0.026624068157614485
die hard scenario|elephant|long take|police|sydney australia,1,0.026624068157614485
die hard scenario|one woman army|rescue|soldier|super soldier,1,0.026624068157614485
digit in title|latino|life or death|philosophy|supernatural,1,0.026624068157614485
dignity|euthanasia|freedom|lawyer|sailor,1,0.026624068157614485
diner|eating a banana|masturbation|porn star|shooting a pornographic movie,1,0.026624068157614485
diner|food poisoning|health inspector|restaurant|undercover,1,0.026624068157614485
diner|love|private school|school|small town,1,0.026624068157614485
dinner|gay interest|gay sibling|homosexual|thanksgiving,1,0.026624068157614485
dinosaur|disaster film|experiment gone wrong|jurassic park|velociraptor,1,0.026624068157614485
dinosaur|island|jurassic park|paleontologist|search,1,0.026624068157614485
dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,1,0.026624068157614485
directed by star|indian american|spelling|spelling bee|two word title,1,0.026624068157614485
directed by star|muse|satire|screenwriter|tiffany's,1,0.026624068157614485
directorial debut|fantasy sequence|nurse|old age home|prison,1,0.026624068157614485
disappearance|hearing voices|hypnosis|post hypnotic suggestion|seeing a ghost,1,0.026624068157614485
disaster movie|earthquake|journey|natural disaster|san andreas fault,1,0.026624068157614485
disaster movie|mine|minister|president|trapped in a mine,1,0.026624068157614485
disaster|end of the world|number|student|time capsule,1,0.026624068157614485
disaster|glass|mousetrap|natural disaster|scatological humor,1,0.026624068157614485
disc jockey|friendship|radio|vietnam|vietnamese,1,0.026624068157614485
disease|epidemic|monkey|quarantine|virus,1,0.026624068157614485
disguise|fbi|female impersonation|gender disguise|obesity,1,0.026624068157614485
disguise|mask|master of disguise|restaurant|waiter,1,0.026624068157614485
disguise|mission|spy|stealing|traitor,1,0.026624068157614485
disguise|roommate|school|soccer|twin,1,0.026624068157614485
disk|floppy disk|mafia|prison|prisoner,1,0.026624068157614485
disney spoof|fairy tale|prince|princess|tough guy,1,0.026624068157614485
disney|owl|rabbit|sequel|tiger,1,0.026624068157614485
disposing of a dead body|high school student|murder|sociopath|teenage boy,2,0.05324813631522897
dissection|male pubic hair|medical school|medical student|train,1,0.026624068157614485
dissociative identity disorder|limousine|multiple personality|police|rhode island,1,0.026624068157614485
dissociative identity disorder|motel room key|murder|storm|stranded,1,0.026624068157614485
distant past|future time travel|nobleman|squire|trapped in the past,1,0.026624068157614485
district attorney|interview|murder|prosecutor|reporter,1,0.026624068157614485
distrust|fear|murder|neighborhood|new york city,1,0.026624068157614485
diva|marriage|open marriage|revenge|social climber,1,0.026624068157614485
divorced couple|opera|reference to giuseppe verdi|retirement|senility,1,0.026624068157614485
divorce|divorce papers|new york|process server|texas,1,0.026624068157614485
divorce|emotional balance|female protagonist|indonesia|inner peace,1,0.026624068157614485
divorce|female frontal nudity|future|loneliness|operating system,1,0.026624068157614485
divorce|lawyer|spanking|villain arrested|wrongful conviction,1,0.026624068157614485
dj|ecstasy the drug|rave|raver|warehouse,1,0.026624068157614485
dna|experiment|genetics|interspecies sex|scientist,1,0.026624068157614485
doctor|english|india|magistrate|mosque,1,0.026624068157614485
doctor|factory|halloween|holiday horror|stonehenge,1,0.026624068157614485
doctor|hell|hotel|painter|plumber,1,0.026624068157614485
doctor|hospital|mental institution|nurse|student,1,0.026624068157614485
doctor|louisiana|secret|title directed by female|witchcraft,1,0.026624068157614485
doctor|maine|only son|school choir|summer,1,0.026624068157614485
doctor|mountain|musician|song|university,1,0.026624068157614485
doctor|orgy|party|pianist|sexual fantasy,1,0.026624068157614485
documentary filmmaker|documentary filmmaking|father in law|generation z|hipster,1,0.026624068157614485
dodgeball|gym|las vegas|pirate|ups,2,0.05324813631522897
dodgeball|portrait|soccer|soccer game|young love,1,0.026624068157614485
dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman,1,0.026624068157614485
dog saved from a fire|flashback|growing up|multiple narrators|traveling salesman,1,0.026624068157614485
dog show|gay|gay character|gay couple|gay interest,1,0.026624068157614485
doggystyle sex|rough sex|sodomy|torture|violent sex,1,0.026624068157614485
dogme 95|family secret|haunted by the past|secret|speech,1,0.026624068157614485
dognapping|gangster|misfiring gun|screenwriter|shih tzu,1,0.026624068157614485
dog|farmer|pig|sheep|sheepdog,1,0.026624068157614485
dog|father son relationship|inventor|talking dog|time travel,1,0.026624068157614485
dog|florida|mad scientist|school|teacher,1,0.026624068157614485
dog|friendship|neighbor|unlikely friendship|writer,1,0.026624068157614485
dog|friend|neighborhood|planet|star,1,0.026624068157614485
dog|gambler|gambling|gangster|professor,2,0.05324813631522897
dog|girl|imagination|peanuts|red hair,1,0.026624068157614485
dog|great dane|rivalry|talking animal|talking cat,1,0.026624068157614485
dog|jungle|shot gun|tiger|village,1,0.026624068157614485
dog|life|remake by original director|science|stop motion animation,1,0.026624068157614485
dog|new york city|scholarship|senator|twin,1,0.026624068157614485
dog|parole|parole officer|prison|puppy,1,0.026624068157614485
dole|male stripper|northern england|steel worker|unemployment,2,0.05324813631522897
dolphin|florida|florida keys|summer|vomiting,1,0.026624068157614485
dolphin|gigolo|pimp|serial killer|villain arrested,1,0.026624068157614485
dolphin|island|research|tourist|town,1,0.026624068157614485
dolphin|latex gloves|medical scrubs|purple gloves|turtle,1,0.026624068157614485
domestic violence|drug dealer|homosexuality|midlife crisis|unfaithfulness,1,0.026624068157614485
domestic violence|housing project|new york city|poverty|racism,1,0.026624068157614485
domestic violence|pregnancy|unhappy marriage|unwanted pregnancy|waitress,1,0.026624068157614485
domino|fiery redhead|nassau|official james bond series|underwater battle,1,0.026624068157614485
don juan|mental institution|patient|psychiatrist|retirement,1,0.026624068157614485
donkey|fairy tale|ogre|princess|swamp,1,0.026624068157614485
dove|falcon|nursing|pigeon|psychological torture,1,0.026624068157614485
dracula|gothic|painting|rescue|van helsing,1,0.026624068157614485
dracula|horror movie remake|maze|monster sex|vampire,1,0.026624068157614485
dracula|hotel|invisible man|monster|transylvania,1,0.026624068157614485
drag queen|physical appearance|princess|queen|sequel,1,0.026624068157614485
dragonfly|hero|high school|soaking wet|supervillian origin,1,0.026624068157614485
dragon|dragon rider|fictional war|sword and fantasy|teenage hero,1,0.026624068157614485
dragon|england|human dragon relationship|king|knight,1,0.026624068157614485
dragon|father son relationship|husband wife relationship|mother son relationship|viking,1,0.026624068157614485
dragon|island|training|viking|village,1,0.026624068157614485
dragon|king|mouse|quest|warrior,1,0.026624068157614485
dream sequence|locked in a room|looking at self in mirror|medication|superhero,1,0.026624068157614485
dream|escape|magic|magic spell|small town,1,0.026624068157614485
dream|freddy krueger|killer|nightmare|springwood ohio,1,0.026624068157614485
dream|friendship|karaoke|love|slacker,1,0.026624068157614485
dream|girl|iran|islamic revolution|revolution,1,0.026624068157614485
dream|hawaii|hawaiian shirt|short term memory loss|veterinarian,1,0.026624068157614485
dream|italian|kenya|ranch|snake,1,0.026624068157614485
dream|mental institution|padded cell|serial killer|suicide attempt,1,0.026624068157614485
dream|new home|parallel worlds|scissors|secret door,1,0.026624068157614485
dress|duke|fairy godmother|fairy tale|pumpkin,2,0.05324813631522897
drifter|escape|hope|postman|usa,1,0.026624068157614485
drifter|exploding truck|future|machine|skynet,1,0.026624068157614485
drifter|past life regression|psychological testing|right hand man|scientology,1,0.026624068157614485
drinking|female dressed as male|love|nebraska|transgender,1,0.026624068157614485
drink|hotel|police|staged rape|thief,1,0.026624068157614485
drink|ira|irish|limerick|prejudice,1,0.026624068157614485
driver|french|kidnapping|police|sequel,1,0.026624068157614485
driver|hot shot|racing|stock car driver|team,1,0.026624068157614485
driving a car down stairs|duct tape gag|held captive|murder of a police officer|sailing,1,0.026624068157614485
driving range|golf|golfer|tournament|winnebago,1,0.026624068157614485
drug cartel|drug lord|james bond 007|personal vendetta|vengeance,1,0.026624068157614485
drug culture|drugs|filthy toilet|heroin addict|heroin withdrawal,1,0.026624068157614485
drug dealer|drugs|gay|homosexual|party,1,0.026624068157614485
drug dealer|drugs|murder|police brutality|police shootout,1,0.026624068157614485
drug dealer|ex cop|murder of wife|revenge|violence,1,0.026624068157614485
drug dealer|gold|partner|police|undead,1,0.026624068157614485
drug dealer|mayor|new york city|probation|scandal,1,0.026624068157614485
drug dealer|superhero|tragedy|tragic hero|tragic love,1,0.026624068157614485
drug deal|drugs|explicit sex|love|stripper,1,0.026624068157614485
drug deal|drugs|sex|sex on stairs|strip club,1,0.026624068157614485
drug lord|drugs|federal agent|heist|police,1,0.026624068157614485
drug lord|fbi|fbi agent|hospital|shot in the crotch,1,0.026624068157614485
drugged food|female frontal nudity|male frontal nudity|male nudity|marriage,1,0.026624068157614485
drugs|elvis|musician|singer|the beatles,1,0.026624068157614485
drugs|escape|football|friend|violence,1,0.026624068157614485
drugs|ex cop|gun fu|machismo|shootout,1,0.026624068157614485
drugs|fda|gay community|hiv|homophobia,1,0.026624068157614485
drugs|flood|hallucination|lieutenant|murder investigation,1,0.026624068157614485
drugs|heroin|murder|police|witness,1,0.026624068157614485
drugs|high school|prescription drugs|private school|student,1,0.026624068157614485
drugs|highway|police|state trooper|vermont,1,0.026624068157614485
drugs|hippie|music festival|the who|woodstock,1,0.026624068157614485
drugs|martial arts|texas|texas ranger|weapon,1,0.026624068157614485
drugs|murder|psychiatrist|scotland yard|sex,1,0.026624068157614485
druid|eclipse|rune|scalping|warlock,1,0.026624068157614485
drumline|drummer|fish out of water|marching band|university,1,0.026624068157614485
drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,1,0.026624068157614485
drunkenness|female nudity|hangover|hedonism|morning after,1,0.026624068157614485
dubai|kremlin|race against time|russian|terrorist,1,0.026624068157614485
duchess|duke|heir|infidelity|marriage,1,0.026624068157614485
duchess|illusionist|magician|prince|supernatural power,2,0.05324813631522897
duel|famous twist|rebel|rescue|snowy landscape,1,0.026624068157614485
duology|female hero|female lead|orb|pandora's box,1,0.026624068157614485
duplicate earth|janitor|planet|solar system|synchronicity,1,0.026624068157614485
duty|submarine|submarine movie|tension|u boat,1,0.026624068157614485
dwarf|elf|lake town|mountain|sword and sorcery,1,0.026624068157614485
dwarf|love|princess|queen|snow white,1,0.026624068157614485
dying planet|planet|regaining one's memory|sacrifice|stabbed to death,1,0.026624068157614485
dying|forgiveness|saint|spanish civil war|starts with narration,1,0.026624068157614485
dying|friend|inner beauty|love|self help guru,1,0.026624068157614485
dying|to do list|twenty something|underwear|voyeur,1,0.026624068157614485
dynamite|historically inaccurate|ku klux klan|n word|slavery,1,0.026624068157614485
dysfunctional family|family relationships|family reunion|funeral|twin,1,0.026624068157614485
dysfunctional family|gang|greaser|holding someone's head underwater|rivalry,1,0.026624068157614485
dysfunctional marriage|marijuana|small town|store|trying to conceive,1,0.026624068157614485
dystopia|freedom|government|revolution|terrorist,1,0.026624068157614485
dystopia|super strength|supernatural power|time paradox|time travel,1,0.026624068157614485
e mail|evil spirit|experiment|fear|supernatural,1,0.026624068157614485
e mail|game|school|serial killer|student,1,0.026624068157614485
e mail|moving|perfect man|secret admirer|suitor,1,0.026624068157614485
earl of oxford|play|queen|rebellion|shakespeare play,1,0.026624068157614485
earthquake|elm street|freddy krueger|nightmare|sleep,1,0.026624068157614485
earthquake|fire|lava|rescue|volcano,1,0.026624068157614485
earth|federation|romulan|slave|space,1,0.026624068157614485
earth|obesity|plant|robot|soil,1,0.026624068157614485
east berlin|kiev ukraine|mossad|nazi|nazi war criminal,1,0.026624068157614485
east germany|police|secret police|stasi|writer,1,0.026624068157614485
easter island|location in title|statue|topless female nudity|two word title,1,0.026624068157614485
easter|fbi|luminol|nurse|omen,1,0.026624068157614485
eccentric|horse racing|newspaper clipping|stallion|triple crown,1,0.026624068157614485
eclipse|florist|nerd|plant|shop,1,0.026624068157614485
education|english teacher|poet|professor|student,1,0.026624068157614485
education|factory|high school|mexican american|religious icon,1,0.026624068157614485
efficiency expert|insurance investigator|magician|scorpion|thief,1,0.026624068157614485
egg|iguanodon|lemur|meteor|nesting grounds,1,0.026624068157614485
egg|lost world|rescue|squirrel|weasel,1,0.026624068157614485
egypt|exodus|moses|pharaoh|plague,2,0.05324813631522897
eiffel tower at night|honeymoon|implied insemination|party|taxi driver,1,0.026624068157614485
eiffel tower|nazi|police|ritual|stew,1,0.026624068157614485
eighteen wheeler|illegal street racing|truck|trucker|undercover cop,3,0.07987220447284345
election|father son relationship|fellatio|gay slur|title spoken by character,1,0.026624068157614485
electric chair|haunting|prison|prisoner|revenge,1,0.026624068157614485
electrocuted|experiment|hell|serum|university,1,0.026624068157614485
electronic devices|gynecologist|little black book|plan|set up,1,0.026624068157614485
elf|hobbit|middle earth|quest|ring,1,0.026624068157614485
elm street|freddy krueger|jason voorhees|serial killer|slasher,1,0.026624068157614485
elongated cry of no|friends become enemies|kicked in the butt|robotic midwife|vision,1,0.026624068157614485
emaciation|male nudity|plane crash|prisoner of war|torture,2,0.05324813631522897
emaciation|ship|starvation|vomiting|whale,1,0.026624068157614485
embarrassing male nudity|embarrassing nudity|male nudity|truck|truck driver,1,0.026624068157614485
embarrassment|falling in love|love|love triangle|revelation,1,0.026624068157614485
employee employer relationship|husband wife relationship|newspaper|ship|wake,1,0.026624068157614485
employer employee relationship|ethics|journalism|sociopath|tv news,1,0.026624068157614485
employer employee relationship|record store|store|thirty something|vinyl,1,0.026624068157614485
end credits roll call|four word title|funeral|secret|uncle,2,0.05324813631522897
ends with quotation|execution|factory|women's prison|year 1964,1,0.026624068157614485
engagement|grandfather|liberal|maid|song,1,0.026624068157614485
england|marriage|muslim|pakistani|salford,1,0.026624068157614485
england|racism|racist|skinhead|violence,1,0.026624068157614485
english garden|fake drowning|fake parent|musical instrument|poker the card game,1,0.026624068157614485
englishman|leaving flowers on a grave|one last job|reputation|visiting wife's grave,1,0.026624068157614485
environmental|murder|oil|oil spill|tribe,1,0.026624068157614485
envy|fake family|gadget|materialism|unhappy marriage,1,0.026624068157614485
ephebophile|pederasty|pedophilia|playing hooky|shaving,1,0.026624068157614485
epic|evil wizard|middle earth|ring|wizard,1,0.026624068157614485
epic|genghis khan|one word title|slave|starving,1,0.026624068157614485
epic|heart|killing an animal|passion|usa,1,0.026624068157614485
equal pay|machinist|minister|protest|sex,1,0.026624068157614485
erectile dysfunction|mugger|mugging|subway robbery|therapy,1,0.026624068157614485
erotic thriller|forbidden sex|lesbian sex|sex with a student|taboo sex,1,0.026624068157614485
erotic thriller|infidelity|marital infidelity|unfaithfulness|wife's lover murdered by husband,1,0.026624068157614485
escape from prison|first person narration|prison|prison cell search|wrongful imprisonment,1,0.026624068157614485
escape|future|population control|prison|prisoner,1,0.026624068157614485
escape|half human|king|vampire|vampire hunter,1,0.026624068157614485
escape|island|los angeles california|machismo|president's daughter,1,0.026624068157614485
escape|jungle|lemur|madagascar|zoo,1,0.026624068157614485
escape|labyrinth|maze|red light|trap,1,0.026624068157614485
escape|police|road trip|sheriff|texas,1,0.026624068157614485
escape|prison|prison escape|sadism|solitary confinement,1,0.026624068157614485
espionage|secret agent|secret mission|spy|spy film,1,0.026624068157614485
estranged wife|evil|fire|medication|mirror,1,0.026624068157614485
estranged wife|fashion show|magazine|new york city|writer,1,0.026624068157614485
estrangement|missouri|mormon|mormon church|mormon temple,1,0.026624068157614485
eternity|love|mayan|tree|tree of life,1,0.026624068157614485
europe|frog|gulag|prison break|puppet,1,0.026624068157614485
evil queen|fairy tale|magic|queen|snow white,1,0.026624068157614485
evil spirit|hatchet|ouija|ouija board|psychopathic killer,1,0.026624068157614485
evil witch|tornado|witch|wizard|wizard of oz,1,0.026624068157614485
evil|fight|hell|psychic|psychologist,1,0.026624068157614485
evil|goblin|spider|spider man|superhero,1,0.026624068157614485
evil|injury|possession|priest|vatican,1,0.026624068157614485
evil|killer|murder|psychopath|serial killer,2,0.05324813631522897
ex boyfriend ex girlfriend relationship|media tycoon|megalomaniac|official james bond series|world war three,1,0.026624068157614485
ex boyfriend|morning after|prince charming|quarrel|womanizer,1,0.026624068157614485
ex convict|halfway house|nipples visible through clothing|orgasm|parole officer,1,0.026624068157614485
ex girlfriend|funeral|hospital|male objectification|summer camp,1,0.026624068157614485
ex soldier|hijacker|hostage|president|terrorist,1,0.026624068157614485
exclamation point in title|imperative in title|punctuation in title|three word title,1,0.026624068157614485
execution by hanging|los angeles police department|miscarriage of justice|missing child|wrongful conviction,1,0.026624068157614485
exercise bicycle|face in food|police|police brutality|policeman,1,0.026624068157614485
exhibition|mannequin|obsession|oral sex|photographer,1,0.026624068157614485
expecting|kiss|new year|new year's eve|singer,1,0.026624068157614485
expedition|oceanographer|sea|shark|team,1,0.026624068157614485
experiment|fast food|food industry|meal|overeating,1,0.026624068157614485
experiment|research|scientist|suburb|surrealism,1,0.026624068157614485
exploding car|hit by a car|poker game|punched in the face|shot to death,1,0.026624068157614485
exploitation|four word title|hallucinogen|lynchian|telepathy,1,0.026624068157614485
explosion|multiple perspectives|president|secret service|shooting,1,0.026624068157614485
extramarital affair|fashion magazine editor|marriage|new york|teacher,1,0.026624068157614485
extramarital affair|infidelity|irony of fate|surprise ending|tennis,1,0.026624068157614485
extraterrestrial|hospital|patient|planet|science,1,0.026624068157614485
fabricated facts|journalist|stephen glass|the new republic|writer,1,0.026624068157614485
face slap|formula|overweight|professor|teacher,1,0.026624068157614485
factory|flint michigan|general motors|michigan|quest,1,0.026624068157614485
factory|gypsy|investigation|sherlock holmes|train,1,0.026624068157614485
failing student|high school|payphone|teenager|telephone booth,1,0.026624068157614485
fairy tale|giant|pirate|princess|true love,1,0.026624068157614485
fairy tale|lawyer|love|new york|prince,1,0.026624068157614485
fairy|fairy tale|faun|princess|spain,1,0.026624068157614485
faith|fatherhood|integrity|police|responsibility,1,0.026624068157614485
faith|mental patient|priest|scheme|teacher,1,0.026624068157614485
fake documentary|hidden camera|mockumentary|narrative|reality show,1,0.026624068157614485
fake family|male frontal nudity|marijuana|mexico|stripper,1,0.026624068157614485
faked death|japan|japanese|poison|secret headquarters,1,0.026624068157614485
falling in love|glowing eyes|insult|teenager|three word title,1,0.026624068157614485
falling in love|iron lung|priest|sex surrogate|therapist,1,0.026624068157614485
fall|honeymoon|love|marriage|newlywed,1,0.026624068157614485
false accusation|murder|north carolina|trial|wrongful conviction,1,0.026624068157614485
